road,start node,end node,AADT
4664,6788230504,6788230503,393.41
3422,7055029531,7055029535,0.02
10449,4095531947,4095531984,0.00
9831,8122561747,8122561755,0.00
13367,4562886627,4562886632,41.57
3388,8105812611,183951651,0.00
8082,183893713,183893674,0.10
9306,183864945,8110367978,1.86
941,183941667,6829753452,0.01
3481,183917932,183925161,0.08
11530,183904244,183901850,0.10
7951,8411584928,8111382264,5.59
4662,6788230504,6788230505,0.26
9108,183934126,183890535,98.80
6821,6950794065,6950794064,0.00
11194,7168837318,7168837317,0.00
5916,8428611273,183824292,0.00
9954,183895463,183895469,123.09
3890,8428297760,8428297765,221.26
7345,183897568,183897573,21.48
3576,6785875131,6785875134,0.00
12024,2937774083,2937774092,0.02
6916,1871373349,1871373264,0.00
12564,183834008,6902050030,336.51
8511,183777028,7169528498,33.77
2107,183830722,6957604122,184.12
13038,8430546409,6924388222,87.68
12164,6979767550,8114006499,0.18
5599,181758712,6866308937,0.02
1877,183815576,7192774134,0.01
5788,7071554787,6948053721,12.68
4779,7779945095,183856448,0.00
5145,7153960502,7153960500,0.16
1108,2937774113,2937774117,4.03
478,183929094,183904758,0.01
851,183922022,3419834924,252.01
5535,2722509015,2722509021,0.01
10824,183878222,6979705277,0.03
11422,183931293,183931287,0.00
4335,183947335,183947339,1.04
11249,7129703938,183937385,0.16
11795,6785875139,6785875137,0.26
6400,183913100,3419834924,3092.34
4961,183944790,183911643,0.01
1667,183903147,183908906,0.05
3100,7333785354,7333785346,3.35
12372,6840047316,6840047320,0.00
11390,183856487,183962657,0.06
5966,183868862,183868911,523.07
12654,4562886626,4562886589,0.00
5979,183807586,1622355056,20.71
3229,183969149,8112202137,0.33
4201,7627846784,7627846783,0.01
13150,183864089,183864091,0.17
7925,6969216444,7308542180,0.00
3380,7071526480,7071526474,5.17
11644,183806022,8110362153,110.70
11653,183799822,183777012,0.18
5241,2722529973,183840785,0.00
12721,183903216,183903214,0.04
3797,183776950,183776965,88.29
2640,183901850,183904258,0.14
6774,7170981403,7121860903,0.25
13046,8110362154,183920210,46.59
10265,8459847527,8459847523,0.15
11971,7489608241,2937774290,0.05
253,183878724,183840778,20.32
5195,183902467,183902469,0.09
8100,8111382265,8111382264,0.12
6103,183917939,183897568,23.72
560,2722509010,183972402,8.43
7471,183960759,183958553,0.07
9811,183777012,183799822,25.82
8627,183864726,6769420053,384.56
4883,183936607,183936601,0.01
3295,8429053860,183910633,0.00
4567,183830743,183830745,40.55
2043,8110362149,6782612341,0.15
8153,6948053714,6948053717,9.75
3923,183910587,183942197,221.40
6327,8122547438,8122547434,0.00
1017,183873457,6972745509,0.20
8014,498697410,1319642692,0.00
846,7489133800,7489133785,0.31
828,183839499,183777283,0.02
2140,8393473497,3337049479,0.46
11866,8428561995,183777271,0.22
13215,6785875152,6785875159,0.02
11583,183925159,183925156,0.01
8034,6950844286,6950820482,0.00
9837,7168837293,8112172780,0.32
777,8123303980,183922032,0.06
784,7168837314,7168837313,0.79
9372,6948153697,6948153698,0.00
2866,8127662012,8127662013,0.00
158,7183422339,8424358899,0.07
13319,8084247206,183868377,7.73
8298,6950993044,7134830746,0.07
6540,7265562043,183830745,0.04
5084,6785875164,183897584,16.98
9237,7244647188,183935735,13.61
1623,183904213,8459847532,69.50
6019,7079509475,7079509482,0.14
1937,8114621053,8114621056,0.00
5149,6902050030,183834008,0.91
10701,1864947913,8430612466,0.25
8684,6753377210,6753377211,0.02
10981,6788230498,183856049,0.14
8083,183893713,183993148,50.03
10974,183830750,183830748,0.09
1398,7171044994,7189320829,271.73
9999,183864091,183864092,15.18
8750,183803596,6950820482,0.00
12389,183879596,183883776,0.76
10662,6986989099,6986989087,0.01
8856,5929703102,8385918193,73.48
64,183969749,183971581,76.60
4362,8428187893,6951413298,48.78
6688,183879261,183879290,1527.06
4275,6950794062,6950794069,46.01
348,183835130,183835141,1.20
8543,4562886618,4562886612,0.66
10058,7984593368,8428941910,0.03
7961,183902956,183888858,43.85
4357,8411584938,8111382265,0.00
8665,6771384078,6771397286,0.08
6395,8418036018,6753377195,0.06
4947,183873452,7769804564,0.13
6645,6968266730,6968266743,53.24
364,6950246393,6950246392,0.00
5627,183777270,8428297765,0.10
9617,8428297765,183777267,0.01
3584,6785875157,6785875156,0.01
32,183953933,183938485,5.37
9485,183951660,8110649093,13.18
3550,7007439333,6976662179,151.92
12492,7130074343,7691880583,3.80
2564,183779261,183779265,0.00
1366,4095531984,4095533600,0.00
2085,183908657,183908660,6.54
2773,183777011,183799759,1.59
8259,183824292,7134853397,0.02
4257,8123142924,8123142917,0.10
2092,183833991,183834008,674.12
676,7842099699,183907713,14.81
9744,7873110499,183777235,0.76
8771,8428203887,8428203884,0.00
6037,183808351,529805761,9.20
3463,8411584967,8411584972,0.00
10650,7764532557,7764532569,5.28
8458,7011426624,7011426620,0.02
12432,7694402506,6784789876,0.00
11296,8418028710,8418028712,0.10
3468,8429128425,8429128434,10.63
133,183897820,183852610,25.73
3633,8459847542,183897561,18.22
11058,8385918193,5929703103,0.03
3782,183897633,183845132,120.51
1440,183991596,183856526,0.01
8947,183868369,183868366,0.04
4737,183776935,183776937,0.07
6439,8095362761,8095362765,1.25
9687,183975973,183830745,4.94
1373,7238979894,7238979890,7.10
2903,7168837310,7168837311,0.00
4476,7601349315,7244261457,0.07
999,183937366,183958553,0.03
6171,183866353,183879309,109.87
5756,7873110509,8428455393,179.53
3311,8110362181,8110362180,0.03
4238,6973075331,6973075329,0.01
3427,7081790960,7081790967,8.10
5536,2722509015,2722509046,0.01
7391,183873113,6950835544,0.01
9273,6944490646,183978611,1.00
1500,183969709,183908651,9.29
156,7183422339,183885447,130.18
5768,183913616,183906697,9.00
2173,183893730,183893748,14.83
7453,183900585,183900581,1.22
9229,7007465031,8424358892,31.66
4612,7361689593,7361689592,0.00
4514,183930079,183927819,108.60
9502,183897657,5929703105,0.29
1044,6973636593,183848456,0.01
11608,7566526733,7566526735,0.00
2489,7477856354,183856451,4.73
9464,183919775,183905412,0.22
10815,183840998,183887213,0.00
5568,183777044,183829856,0.83
12487,183918276,183940598,0.11
9809,8411584943,6948053730,1.66
9093,6866308949,6866308951,0.75
8540,4562886618,4562886612,0.66
11522,183873488,8084247207,0.03
2599,183904267,183904263,40.72
8599,183830737,183830733,0.02
9191,8428297751,183777257,0.01
8356,183894648,183936858,128.95
4262,183866349,183841747,0.02
4046,7539686868,183856067,51.80
9712,183993148,183893713,0.09
10463,183896576,183902294,1.41
11705,7138554286,8110362178,30.26
8414,6753377206,183776935,0.34
10624,1483916528,183899125,0.13
10256,183913057,183965677,0.00
12270,183895953,183905720,0.14
11652,183799822,183777012,0.18
709,6953287275,183895846,0.01
10765,183969747,183913028,17.92
12465,183897842,183852600,383.16
3628,183800841,183800864,0.21
2036,6784847589,6784847586,0.01
3444,6970968562,6970968565,0.02
7070,7079520998,7079509460,0.03
8979,8459847547,183868366,42.55
147,183830733,183830737,15.52
10170,8428187883,183852590,57.93
9414,183868395,183868399,12.47
3553,7007439333,7007439336,0.00
5234,183989355,6945547574,0.01
9879,8111318657,8123518496,0.00
3615,6950246410,183922032,3.23
3159,7489133799,7489133785,0.00
4988,183944972,183944968,0.00
2218,6951413331,6951413338,0.00
3167,6452667916,6452663878,0.00
8231,183861409,8428243171,86.43
2280,183904226,183904229,0.10
2133,7081790962,7081790958,0.00
2106,183830722,6957604122,184.12
10065,7171212854,7171212851,1.46
11271,7035917796,183923911,0.01
7586,8110362190,183922028,1.57
6533,183832484,7180720348,1.59
4888,183986194,183920210,0.13
4299,6976674521,183919542,0.80
7484,6948472734,6948472726,0.00
6265,183947703,6782612323,0.04
6368,183892710,183892712,0.22
11659,6784793683,6784847591,0.22
9147,183913031,8111053263,15.39
9640,183835171,183832497,0.50
8147,183975980,8425612822,8.77
7275,6863099387,6863099414,0.02
7108,183925156,183925153,0.03
9945,6975822792,7128265779,190.94
7600,8114147437,183929154,0.01
2289,183896113,183896126,0.04
3228,183969149,8112202137,0.33
12152,183923212,183777098,64.84
10067,183896109,183896113,0.00
9325,6950246409,3419834924,780.11
10300,4562886877,4562886625,0.00
3623,7079509456,7079509458,0.04
7712,183777064,8310215787,19.54
3758,8310215787,183777064,1.13
4317,7535961512,7535961517,0.00
10219,7170981398,7170981403,0.09
11632,8428624777,183969708,0.04
10582,183972402,8428896268,0.02
11625,8111432513,8111446117,0.02
11726,183776938,183776937,40.00
4270,183898155,183865147,1.03
10556,8430612466,6957391429,0.32
8723,2722360312,2722360310,0.01
1711,2937774289,2937774290,0.01
12256,6924388231,8111789595,87.68
7818,183920154,183920150,0.00
8828,6979705277,183878222,27.77
8028,7183528250,183897095,111.12
7707,6948053721,7071526466,16052.31
7408,6969100088,7566526736,0.00
10015,183896170,6753377191,0.07
4951,183873452,183868390,0.19
11586,7168837290,7168837291,1.37
2815,183832424,183832488,2.82
5158,183832494,183835157,0.04
11339,183864086,183864089,11.90
10823,183878222,183882336,18.20
12661,4562886626,4562886625,0.17
8671,183878710,183862908,0.00
11629,8428269536,8428269530,0.00
8325,2937774109,2937774112,1.36
3907,183962661,6970968559,89.06
597,183891612,7245005485,0.03
8058,6969216437,6969216443,1.46
10424,7769153897,7769151380,0.00
885,3419834922,183978504,4.69
5051,6771397287,6771384083,0.01
6423,2722360242,2722360241,9.01
10151,6785767579,6785767577,0.00
1419,183831314,183864102,0.05
12982,183913014,183936134,0.01
1558,183927622,183840981,1.83
9458,7121860913,7121860916,0.04
11823,7288246904,183873473,27.66
4516,183945492,183840645,0.10
9433,183953956,183953985,0.01
11193,7168837318,7168837321,0.00
7346,183897568,183897573,21.48
3373,183936157,183935705,0.03
6904,8112202144,8112202137,0.01
9320,8428243182,183882353,108.61
8357,7566016435,6951413285,79.63
12344,183777047,8428456464,13.77
700,8110902092,8110902096,0.00
1383,183935684,183776938,82.97
11206,183922028,8110362190,296.21
3152,183777008,183777002,15.74
733,183941875,183972009,0.34
11542,7130233202,183898153,32.68
12012,7769153893,6950843375,5.01
4710,183879325,7291043862,0.11
5153,183832494,183830722,127.40
12110,2864835994,6950246409,138.83
3360,183839506,183841768,0.00
10230,7150994603,7150994593,0.51
9010,8428606928,183894607,47.73
5092,8428147596,183941627,0.54
462,183917936,6986474053,10.38
12515,6957604122,6957604123,158.04
6673,7169528510,183777022,0.41
105,8192842766,8192842771,0.01
5413,7121860914,6788254727,8.81
13309,7168837315,8112172789,3.63
11770,529805761,529805904,7801.01
929,183848215,183795503,8.35
8571,4562886589,3419834922,0.04
6717,8112172787,8112172786,2.77
8438,183946171,8428643297,0.00
9707,183965684,183830767,0.04
5562,2722360251,183780631,0.02
5374,183956616,183817368,7.43
5022,183832438,183913108,0.06
1288,183954995,183904267,15.65
10853,183971053,183971056,29.25
6214,1999307883,2260401539,0.03
4503,183776933,6753377210,0.05
11228,183938209,8192909127,1.59
8756,183888909,8428643853,43.85
12900,183911358,183910633,0.01
532,8111543304,183830723,0.08
1187,8429178826,183937317,9.80
10572,6866308934,6973075330,0.27
691,6950246415,6950246413,65.78
13188,183935737,183830767,20.71
3497,183951651,8105812611,8.31
1460,4095533643,4095533634,0.00
24,183894858,183871191,0.37
4258,8123142924,8123142921,6.69
2612,183794463,183794503,0.04
12520,2864838670,4562890554,0.04
8240,7238719302,7238719293,0.00
13340,6753516957,6753516940,0.01
5683,7211206084,7211247987,5.99
11130,183800864,183800841,0.04
12618,6986972684,1955233987,0.02
8274,8112172793,8112172790,0.00
9405,183951379,183951389,78.11
9374,6948153697,6948153689,0.01
9686,183975973,183830745,4.94
6336,7071526466,7130074359,14.03
1447,4564492376,6950234964,80.10
8547,183777264,183777267,107.95
9390,7259938987,183941652,0.01
5851,183979736,183844820,27.78
11897,183840645,183945492,64.54
13431,2937774099,2937774105,6.72
13231,183870118,183870122,15.15
7094,183928220,183928229,155.32
7055,5417741801,7489133816,12.94
9582,183824464,183916760,14.43
8124,2722307168,7127277902,32.50
3191,183958465,183852610,0.01
120,8418028714,6753377201,0.12
8235,4562886631,4562886629,0.01
11575,8114963939,183938206,561.68
1834,7436492851,7436492845,0.00
13149,6820561305,8428371050,0.01
12503,183973962,183925365,0.02
10375,8110649093,183960746,15.52
554,6976674522,6976674521,0.17
2460,183845124,183845115,33.43
13399,183894883,183894858,0.07
985,183830712,183830715,131.33
11581,183925159,183925161,11.82
4225,183885442,7007465033,720.07
11963,183799791,183786304,0.80
6721,183902294,183868430,0.11
12540,6776273763,6776273760,0.01
9933,8111318654,8428203884,0.00
13190,183935737,183936220,0.02
3303,8111382264,6948053725,1.93
1089,6951357684,183833152,36.21
7218,8459847523,8459847532,0.07
5708,183910437,183910435,30.41
12196,183960282,183844151,26.16
12822,7127557411,7842099699,0.03
9075,183900233,183897657,0.36
7497,183878210,8428243175,5.48
7152,7187285165,7187285166,0.05
13398,183951389,183992353,0.00
7552,183777002,183777008,1.98
4822,183950877,183783511,0.00
11648,7425215987,7425215986,0.00
1121,6950820475,6950820479,0.00
11083,183950871,183834033,300.46
10450,4095531947,4095531983,0.00
10009,183935713,183935709,0.04
775,8123303980,183935673,36.80
1605,183866359,183879664,490.23
3818,7079521004,7079509462,0.01
1851,4562887771,4562889290,0.01
7898,8411584966,8411584951,0.00
6070,6950776989,7079520986,0.24
11594,8110902096,8110902092,0.00
11820,7288246904,183925174,0.02
11878,7184325487,7184325490,0.37
4749,8417878652,8417878667,0.00
10787,7217965799,183902546,0.04
6684,6950234971,2864838218,59.51
13284,183842552,8411584929,0.03
10336,7489133803,8428781953,0.00
3041,8411584929,183842552,31.24
911,183820214,1304259922,0.00
13121,6976674516,7145689225,8285.69
6503,6753377194,6753377190,0.01
591,6936433350,7121860903,1.55
13040,8430546409,8430546401,0.23
930,183848215,183795503,8.35
12528,6784793672,183879596,0.63
1216,7170932396,183832403,0.00
8329,2937774109,2937774112,1.36
8754,183888909,183888858,0.08
9675,183897810,183904141,23.80
3549,7007439333,6976662179,151.92
11901,183943866,183888204,32.71
5197,183902467,183902459,56.88
1160,7079520999,183856063,44.46
5375,183956616,183979733,0.03
12750,183800407,7127557411,0.02
1901,183896182,183928210,155.32
5638,6986474050,6986474049,0.35
8807,183938213,8428269536,0.01
9212,8428760033,183856095,335.52
9131,183913105,7148140382,0.15
7002,183943474,183943456,0.04
5655,183959399,183938470,10.42
403,183877970,183903219,0.09
3279,8459847541,183897564,27.01
543,6785875161,6785875162,0.81
9291,6948472726,6948472728,0.00
9642,183835171,5915185811,4.15
4839,7238979893,6786014187,0.00
10875,2722529972,2722529973,28.02
5974,8428266591,183852607,0.02
7862,183962657,183856487,61.24
6756,183835179,8418028697,0.32
7539,7148158888,7148140382,0.13
8825,6931146677,6950820479,0.01
1335,183794304,1955186782,0.03
6670,7169528510,7169528503,3.16
9509,7891297496,7891297497,0.00
12677,7130072924,7130072919,0.00
5393,4562886879,4562886625,28.83
1179,7085852512,183833926,65.68
3140,183849542,183849539,0.00
13348,6966336658,6966336666,31.37
12665,7168113162,183908841,10.28
4204,183780595,183780597,0.02
9706,183965684,183830767,0.04
2730,183862529,183862526,0.08
7658,183916115,183900900,0.17
13167,183832506,183835203,0.55
5244,2722529973,183878724,3.86
8981,8459847547,183902515,0.05
6932,6968266743,6968266730,0.12
6202,6950246403,6950246410,34.34
2664,183830739,183830743,43.35
9245,7436441842,183856916,0.03
8393,7134830746,8111495894,0.07
1137,6785875173,6785985481,4.86
12808,183800946,6948472708,101.59
385,8122575738,183890535,0.05
9205,183897479,183893591,0.04
1206,8411584941,8411584950,0.00
11446,8110367987,8110367988,0.00
3706,183983565,183983567,1.28
8570,7132285159,7132285165,0.04
1227,183794248,183794267,0.04
4142,7180619792,2702079525,0.01
12475,183884117,183936571,0.17
10427,7769153894,8429583353,2.42
5901,183935884,183873470,0.08
10121,183868377,6968607927,0.03
849,183922022,2864838202,0.02
8452,6948153700,6948153702,0.00
7370,183921967,183916760,3.33
6281,8110362157,8110362164,3.65
6471,183936169,183913036,12.84
1857,2937774096,2937774102,0.67
3143,2722360307,2722360271,0.01
6065,6969084878,183847466,0.00
5551,183937384,7183422337,161.39
8142,7183528243,7183528244,44.60
720,183844820,183956624,26.11
10609,8428266588,183897842,0.00
7260,7174868682,7180682746,0.47
6107,183972474,183950871,28.54
4529,8122461076,183936217,9.98
11315,6979705278,183873480,0.01
11278,183780597,183780595,14.55
9776,2722360300,2722360305,1.68
9637,183835171,183835179,0.44
7219,183894645,183894648,0.00
1512,4095533600,4095533622,0.00
5862,183888596,6950407012,2.92
7341,183897568,183900260,54.93
8413,8459847553,8459847550,9.65
12662,7168113162,7168113139,0.00
188,183835199,183835203,3.43
9942,183883010,8122561747,0.04
12705,183878233,183878238,0.04
4864,183786304,183799791,0.00
3356,183864102,183831314,0.05
7404,183844824,183937398,8.29
4568,183830743,183830745,40.55
2872,6950820479,6950820475,0.00
8449,183830763,183963637,40.45
10686,183962319,2722529972,0.08
5745,6950796907,8429128434,0.01
942,183941667,6829753452,0.01
11040,8113881590,183937843,0.15
10019,183896170,6753377194,13.90
9682,6785875141,6785875142,1.77
3336,183952328,183864092,118.86
6709,8428896268,8428896286,0.01
145,183892690,183903145,36.81
11034,183871321,183887241,0.18
12909,183830239,183794690,51.87
10495,183888858,183902956,0.08
8388,6785875153,183894658,0.06
8707,183877719,183877739,0.00
5566,183932602,2722508963,0.02
4346,8429128424,8429128422,12.85
6141,6973075330,6973075329,0.12
9275,7218479592,7218479591,1.50
2019,183873476,6979705278,6.41
12346,183777047,6986759558,0.45
6307,183888019,8123142917,101.90
8984,183799770,183799777,0.40
3741,183853411,183849539,124.23
5714,183885447,7183422339,0.07
12402,183941636,183941637,3.34
4426,6950796902,8110367980,0.01
3290,183898268,183898258,21.03
8361,7566016435,7566016436,0.03
12408,183821511,183810567,2719.21
305,183975978,183962951,0.01
4114,183849539,183849542,0.00
12101,8110362165,8110362177,0.02
549,183906710,183917939,0.04
6763,2722360337,2722360333,0.01
750,183937424,6753377209,13.10
5945,183910640,183910633,0.00
44,4562886625,4562886626,18.94
6565,7169528502,7169528498,9490.68
6972,8111495894,7134830746,71.48
300,6953309195,183856448,0.00
2752,183898623,183902924,0.76
13124,7205166266,7205166253,47.28
6353,183904046,183916117,118.21
3348,6950796912,8110367964,0.02
1297,1864948249,1864947158,34.45
10949,183913043,183936204,8.14
9139,2654205440,2654205443,0.01
6584,183920210,183947703,0.20
8330,1864947059,1864947158,0.08
4067,183882324,183882322,0.05
2927,6771397286,6771384077,0.09
4985,183776971,183945496,57.74
12220,6986989090,6986972684,0.70
2187,4095533637,4095533649,0.00
2131,2722360321,2722360318,9.89
12295,183882345,183882340,0.06
6279,8110362157,183947703,5.90
7530,183920626,183931287,0.07
4962,183944790,183944732,0.02
683,183910420,183938903,0.00
1380,183925161,183936858,0.08
8066,8110649091,8110649093,4.67
13288,183950920,8256552377,23.46
7154,183903897,183918432,0.13
5157,183832494,183835157,0.04
1980,7079930902,394487983,76.47
8698,6784961912,8428297747,14.29
2713,7116024394,183911101,0.01
2075,6973075314,6973075315,0.26
6818,6950794065,6950794067,34.93
10500,394488169,394488175,0.03
6935,8428269535,183871017,6.95
5785,394488175,394488177,0.05
7882,183934122,183903226,13.08
4417,183936131,183776940,88.44
4679,183882322,183882324,51.92
8383,6785767577,6785767579,0.00
94,7333785335,7333785346,0.00
6294,183864501,183900894,178.87
10781,183954026,7007439333,112.32
9593,183856077,183827287,335.52
7677,183842557,7130074342,7.31
8785,7539686870,7539686868,50.44
10872,2722529972,183979492,6.31
12663,7168113162,7168113139,0.00
4580,3006027297,6979088818,0.00
8873,8110362178,7138554286,0.43
6759,183835179,8418028714,0.12
5833,183902552,183902546,0.02
10649,7764532557,183856916,0.97
9228,7007465031,7007465032,11.62
8109,7166348956,4095533641,0.00
3724,8111669219,183947343,3.55
3134,183973881,183971581,0.07
10377,8110649093,8110649091,0.00
10752,6976674525,6976674521,1.24
5939,8393513069,183897327,0.02
3978,183960729,183862529,0.08
760,8256552377,183927371,17.75
1566,183934110,183924765,8.46
10063,7171212854,7171212855,0.00
534,8111543304,183830722,37.76
8277,183777294,7425215985,1.65
7553,183777002,183777008,1.98
4533,8122461076,8122461080,0.00
13052,8111179802,8111179801,0.04
5812,7166476520,7308542180,0.00
3611,7150994588,7150994596,4.89
3872,183996542,183993148,0.03
312,183937417,183975973,9.21
4666,6788230504,7436481988,0.45
3838,8111587519,8111587517,97.60
10173,183926892,183895835,0.32
4521,183877972,183877974,194.86
5902,183810545,183810005,19.51
4904,183868399,183868404,0.01
10636,4562887547,4562887550,15.53
8354,183894648,183894645,9.76
6347,183904046,183904051,406.40
8450,6948153700,6948153697,0.01
2206,183795423,183795503,0.00
4458,7168837307,7168837306,2.72
12149,7127817083,183992692,0.00
12067,183937319,8428305874,0.00
9822,7259925781,2005648327,12.95
4465,6776273744,6880858531,21.21
13378,183924774,183934106,0.08
11657,183866369,6880858531,15.86
3684,7189354999,7189354998,0.01
5852,183979736,183844820,27.78
11786,183953589,183852604,4.33
8846,7079520992,7079520997,42.94
4916,7153960500,7153960502,251.63
12732,6950407012,6950407007,1.95
11961,183878253,183873501,0.05
5510,7489133809,7489133803,0.03
11464,183898160,183897810,22.32
6098,183917939,183896411,0.10
13365,4562886627,4562886626,0.00
4102,183941632,8111669222,1.46
3952,7170981392,6973075315,1.57
12157,6948053725,6948053731,4.47
11759,183935495,183892712,29.42
9821,1955233987,6986989090,8.10
12943,183964690,6968607933,64.53
12608,183947339,183957292,1.93
6926,8110649094,183941664,10.49
3624,7079509456,7079509458,0.04
10936,8111179812,8111179793,0.03
8417,6753377206,183832497,277.04
11928,183935720,183936176,0.02
2765,183927843,183880099,0.02
7583,8393513070,8393513075,7.77
4787,8424358890,183882318,29.11
5280,7691897406,7691897405,0.00
3227,183969149,7134753983,335.68
7362,1864947989,1864948179,32.29
6188,183782354,183782339,0.00
5293,6948053710,6948053703,0.01
7080,183962958,183979730,16.80
308,183893749,183924482,43.71
7603,8114147437,7510087053,0.02
6185,7129703937,7129703925,6.64
13317,8424358888,8084247203,53.82
11881,8339038411,183896313,0.10
9888,7634452261,7634452266,0.00
5355,183868295,183777270,0.20
12212,183959425,183959414,33.46
9268,1871373321,1871373349,0.00
7870,7071526474,7071554786,0.01
12534,6950820481,6950820480,0.00
12285,183862526,183862523,0.20
7550,183933645,183903522,0.01
3128,183973881,183937414,0.02
6033,7217965812,7217965808,14.60
5949,6957443501,6957443485,0.03
12609,183947339,8428147596,0.88
1396,7171044994,183892692,0.28
3932,183898648,183969708,0.01
2820,183892702,183892706,0.22
10392,183830708,8110362174,66.68
3280,8459847541,183897564,27.01
1339,7085786376,7085786384,0.06
4443,7134838481,7134838477,0.02
7738,8310215783,8310215791,0.64
7137,183935717,183935720,42.21
11893,183890070,183780966,0.01
8997,183900683,183875684,10.74
13290,183950920,8123142925,26.51
4076,7007439336,6976662179,231.32
9565,3419834913,3419834914,0.00
4805,183969704,183975980,0.00
3334,183815562,183815564,0.02
11509,8398528521,183882334,0.01
12472,183884117,183884121,0.00
10777,183835203,183947335,0.85
990,183830712,8110362164,5.90
7415,8112172774,7168837293,9.00
1707,6782612310,183830699,7.52
5882,183951626,7168837303,0.00
8267,183797137,6950993064,23.75
6915,1871373349,1871373321,0.00
4215,8430612470,8430612466,0.15
9947,6975822792,8428491705,0.06
7841,8095362765,8095362759,5.26
4191,183906662,183906664,35.56
6453,6986474049,183897578,0.31
8878,8430433036,183916806,15.34
3525,183904022,183878434,0.30
6626,183950903,183940608,0.03
10553,183914056,183878724,4.25
3448,183891635,7087544599,0.01
9447,183928229,183928220,0.13
12581,7079521007,7079520985,11.23
4810,183925422,183943474,0.46
4725,183882327,183951414,227.80
9872,6950794064,6950794065,69.83
6193,183978504,183797137,23.75
12070,183937319,8393359237,6.84
1988,183909609,6950246410,15.04
1894,8459847545,8459847544,0.02
8773,8428203887,8428203888,0.00
3114,1864946728,1864947867,12.92
2632,7168837320,7168837293,0.00
6296,183864501,183864425,0.16
1562,183934110,183924774,0.01
6840,8111575767,183851612,0.00
2441,183892708,183965815,0.00
10278,183829853,183829850,0.01
2178,183892713,183892717,0.22
3262,8112172779,7168837317,4.74
432,2037110592,183947691,0.04
3196,183916760,183921967,59.69
11935,183897561,8459847546,0.03
11902,183943866,183910435,20.54
5474,183941649,183969704,0.38
8011,183877974,183979588,0.00
660,8430546401,8430546409,58.45
8513,1871373205,1871373264,0.00
12512,6950843375,7769153893,0.01
10011,183935713,183830743,0.03
3337,183952328,183864092,118.86
9263,1871373321,1871373122,0.00
1846,4095531983,4095531947,0.00
11844,183958742,183958747,0.01
10847,8110367988,8110367987,0.00
7323,183880099,183927843,0.04
1825,8123303978,8110362192,0.06
4575,8110362182,8110362188,0.07
1082,183878216,183882340,21.06
4449,7168837305,7168837308,0.00
6611,1864948040,1864947989,38.75
1018,183873457,183900813,0.06
12113,183935724,183935727,36.50
6314,7079509480,7079509482,183.86
9986,6829753452,7161600882,0.01
5143,7153960502,183897847,0.13
4115,183849539,183849542,0.00
12410,183799468,183799455,0.04
6298,183979733,183956616,15.65
2706,183878255,183873500,0.08
2547,183776976,183832510,1.24
9140,2654205440,2654205443,0.01
12105,7161912969,7161912968,0.02
7335,183936134,183835153,23.89
9919,8114006400,183950900,154.90
12692,8411584996,183947087,0.05
8642,183962777,183902031,1.02
8206,2722360329,183827757,0.02
1327,8411584963,183842557,4.33
7623,8428523552,8428523563,16.52
8230,183861409,6948642180,0.03
12586,7539759049,7539759038,3.70
10315,2722360332,2722360273,0.00
8689,6785875147,6785875152,0.03
1741,7679417233,183856095,0.66
9096,6866308949,6866308963,0.12
3287,183898268,183898278,0.04
8799,6948053730,8411584941,5.90
5138,6951413316,6951413310,0.00
8869,1871373264,1871373205,0.00
9766,183894658,183897578,0.05
2235,183947688,8113820333,0.00
7507,7127277893,183947067,32.49
9741,183922032,8110362190,3.01
1112,6948153698,7151285659,0.01
10359,183937337,7168837317,0.00
7717,183952305,183777020,4.64
6221,7301705426,8418028707,237.32
3910,183962661,183925361,23.25
8065,8110649091,8105835417,0.00
4980,183776971,1483916508,0.00
6062,4095531929,183951118,0.00
1792,6863099420,6863099403,0.00
13304,7168837315,183937337,0.00
12780,183904177,183920626,0.02
8022,6950246412,6950246411,134.55
3753,394487877,394487854,0.33
11486,7127277898,7127277888,8.12
10508,3042200151,183879727,3073.43
12525,6784793672,183877530,558.86
10416,8428456464,183829853,11.39
4508,183776933,183937424,0.11
7993,8111553287,183927825,156.49
248,1871373306,1871358734,0.00
12118,183935724,183936197,0.69
11547,6785875158,6785875157,0.00
10323,183903221,183895474,265.81
11788,183953589,183910580,69.19
13391,8111316129,8111316135,0.36
1972,6934782028,6934782022,0.01
11597,183780966,183780986,1043.91
12385,183951636,183951646,0.00
4396,8111495886,8111495874,0.05
9478,4562886632,4562886627,0.01
1103,183937339,183951646,13.39
193,8110362183,8110362182,0.01
11305,8256552378,8256552377,0.00
6979,8428187888,8428187891,0.07
11095,8315132377,8111179806,48.06
1765,183864730,183870963,0.00
10128,183937323,183937327,2.36
3835,7168837313,7168837314,0.00
10956,183891231,1864947152,0.00
6146,183908893,8430433036,32.36
9380,183856486,183856487,39.43
7483,6948472734,6948472726,0.00
1429,183776937,183830718,0.11
3118,7129703933,7129703939,9.87
2578,7085786382,7085813785,0.00
4512,183930079,183904058,0.49
4414,183902469,183868395,93.50
12952,183902546,7217965799,33.98
13207,8428491702,8428491705,36.63
5561,2722360251,2722360256,5.26
2130,2722360321,183827757,15.24
6148,8393473498,8393473499,132.35
11287,183903825,6969084878,14954.26
6308,183888019,8123142917,101.90
108,7138527880,183935673,0.43
5260,183927825,183916117,0.35
12093,6973815600,6973815611,6.26
429,2722360280,2722360247,9.02
